CCS,Adduct,SMILES
164.8,[M+H]+,O=C(C1CCN(CC1)C(=O)N)NC1CCCCC1
203.55,[M+H]+,O=C(Nc1ccc2c(c1)cccc2)CNc1ccccc1C(=O)NCc1ccco1
170.58,[M+Na]+,CCC(NC(=O)C1CC(=O)Nc2c1cccc2)CC
170.04,[M+Na]+,COc1ccc(cc1)CN(Cn1[nH]c(nc1=S)C(C)(C)C)C
198.03,[M+Na]+,CSCCC(C(=O)N1CCC(CC1)C)NS(=O)(=O)c1ccc(cc1)C
187.57,[M-H]-,O=C(Nc1c(C)cccc1C)CNC(=O)C1Oc2ccccc2OC1C
195.82,[M+Na]+,CSc1ncc(c(n1)C(=O)OC(C(=O)N1CCCc2c1cccc2)C)Cl
168.15,[M+H]+,O=C(NC(C)(C)C)CNc1ncnc2c1ccs2
191.99,[M-H]-,Cc1ccc(cc1)NC(=O)Cn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C
216.75,[M+Na]+,O=C(N1N=C(CC1c1ccco1)c1cc2c(o1)cccc2)CSc1nnnn1C1CCCC1
138.386,[M+H]+,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
162.2,[M+H]+,COC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)O)O
161.52,[M+H]+,COc1ccccc1C(=O)Nc1ccc(cc1Cl)C
265.7,[M-H]-,[H][C@@](COC(=O)\C=C\C=C\CCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCC\C=C/CCCCCCCC
202.51,[M-H]-,O=C(c1ccccc1NC(=O)c1ccccc1)NCC1(CCCCC1)N1CCOCC1
160.85,[M+Na]+,O=C(C1CC1)Nc1ccccc1Cc1ccccc1
248.07,[M+H]+,C[N+](C)(C)CCOP(OC[C@]([H])(O)COC(CC=CCC=CCC=CCC=CCC=CCCCCCCCCCC)=O)(=O)O
200.45,[M+Na]+,O=C(c1ccccc1)c1ccc(cc1)OCC(=O)N1CCSc2c1cccc2
179.71,[M+Na]+,O=C(C1Cc2c(O1)cccc2)NC1CCCc2c1cccc2
205.86,[M+H]+,CN(Cc1cn(nc1c1ccccc1)c1ccccc1)Cc1cc(=O)n2c(n1)scc2C
206.44,[M-H]-,CCCCC1CC1CCCCCCCC(=O)O[C@H](CO)CO[P](O)(=O)OCC(O)CO
186.97,[M-H]-,O=C1N(Cc2ccco2)C(Nc2c1cccc2)c1c[nH]nc1c1cccnc1
189.69,[M-H]-,O=C(NC1CC1)CSc1nnc(n1c1ccccc1)c1cccs1
163.24,[M-H]-,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=O)N
171.46,[M+H]+,C=CCNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C
196.43,[M+Na]+,O=C(C(Oc1ccc2c(c1)OCO2)C)N1CCN(CC1)c1ccccc1
204.21,[M-H]-,C(CS(=O)(=O)O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
187.37,[M+Na]+,O=C(N1C(C)Cc2c1cccc2)COC(=O)c1cccc(c1O)C
196.51,[M+H]+,O=C(Nc1c(C)cccc1C)CN1CCN(CC1)C(=O)COc1ccc(cc1)C
281.71,[M-H]-,C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC)(=O)O
175.03,[M+H]+,OCCNC(=O)c1ccc(cc1)S(=O)(=O)N(CC)CC
167.48,[M-H]-,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]
223.7,[M-H]-,Cc1cccc(c1)N1CC(CC1=O)c1nc2c(n1CC(=O)N1CCCCCC1)cccc2
222.72,[M+Na]+,O=C(c1nc(n(n1)c1ccccc1)c1ccccc1)N1CCN(CC1)Cc1cccs1
189.17,[M-H]-,COc1ccc(cc1)CCC(=O)Nc1ccc(cc1)S(=O)(=O)C(F)F
173.48,[M-H]-,Cc1cccc(c1)NC(=O)N1CCN(CC1)CC(F)(F)F
175.92,[M+H]+,CC(=O)NCCc1ccc(s1)C(=O)CSc1nc2c(s1)cccc2
184.03,[M-H]-,CN(CC1COc2c(O1)cccc2)CC(=O)Nc1ccccc1Cl
302.8,[M+H]+,CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(CO\C=C/CCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C
164.9,[M+H]+,O=C(NC1CCCc2c1cccc2)CC1C=CCC1
182.3,[M+H]+,COCc1ccc(cc1)C(=O)OCc1nc(N)c2c(n1)cccc2
184.82,[M-H]-,CCCCC1(NC(=O)N(C1=O)CC(=O)NCC(F)(F)F)c1ccc(cc1)F
202.77,[M-H]-,O=C(NC(c1ccc(cc1)Cl)C1CC1)CCCn1c(=O)oc2c1cccc2
182.45,[M+H]+,Fc1ccc(cc1)n1nc(c2c1CCCCC2)C(=O)N1CCCC1
227.47,[M+Na]+,O=C(N(c1nc2c(s1)cccc2)CC1CCCO1)c1ccc(cc1)S(=O)(=O)N1CCOCC1
291.1,[M+Na]+,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC
196.78,[M-H]-,CCc1cccc(c1NC(=O)CCC(=O)N1CCN(CC1)C(=O)C)C
191.81,[M+H]+,Cc1ccccc1CN1CCN(CC1)C(=O)c1cncn1c1ccccc1
196.05,[M-H]-,CSCCC(=O)N(CC(=O)Nc1ccc2c(c1)OCCO2)CC
198.85,[M+H]+,O=C(C1CCN(CC1)C(=O)c1ccncc1)NCCOc1ccc(cc1)C(C)(C)C
184.96,[M+H]+,O=C(Cc1c[nH]c2c1cccc2)NCCCCOc1ccc(cc1)F
182.36,[M+H]+,CCCCCn1c(=O)n(C)c2c(c1=O)n1c(n2)n(c(c1C)C)C
183.915,[M+H]+,O=C(CC1=CC=CC=C1C)C2=CN(C3=CC=CC=C32)CCCCC
185.62,[M-H]-,CC1CCCCC1NC(=O)C(N1C(=O)NC(C1=O)Cc1c[nH]c2c1cccc2)C
199.45,[M+H]+,O=C(c1ccccc1Oc1ccccc1)N1CCN(CC1)S(=O)(=O)c1cccs1
180.69,[M+Na]+,CCCCCC(=O)Nc1cccc(c1)NC(=O)C1CC1
187.32,[M-H]-,Cc1ccc(o1)CN(C(=O)CSc1nnc(n1C1CC1)c1ccccc1F)C
172.41,[M-H]-,Fc1ccc(cc1)C(=O)N(Cc1nc2ccsc2c(=O)[nH]1)C
181.04,[M+H]+,O=C1N(Cc2c1cccc2)c1ccc(cc1)S(=O)(=O)Nc1onc(c1C)C
193.72,[M+H]+,O=C(C(c1ccccc1)Sc1nnc(n1C)c1cccnc1)N1CCCCC1
219.82,[M+Na]+,C=CCn1c(SCC(=O)NCCCN(c2ccccc2)C)nnc1C1COc2c(O1)cccc2
227.06,[M-H]-,O=C(N1CCN(CC1)c1ncccn1)CSc1nnc(n1Cc1ccccc1)C1CC1
196.6,[M+Na]+,O=C(c1ccc(cc1)OCc1cscn1)NC(c1ccccc1)C
165.61,[M+H]+,CCOc1ccccc1C(=O)NCC(=O)N1CCCC1
178.9,[M+Na]+,O=C(N1CCN(CC1)C(=O)Nc1ccccc1)CSC1=NCCS1
182.58,[M+H]+,O=C(NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C)NC1CCCC1
214.51,[M+Na]+,Clc1ccc(cc1)C1=NN(C(C1)c1ccco1)C(=O)C(Sc1nnnn1CC1CCCO1)C
199.93,[M-H]-,O=C(NCC1(CCCC1)c1ccccc1)CNC(=O)COc1ccccc1
197.83,[M+H]+,COc1ccccc1CNC(=O)c1cc(nc2c1cccc2)c1ccncc1
281.4,[M-H]-,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C=C/CC\C=C/C\C=C/CC
201.77,[M-H]-,CC(Cc1nnc(s1)NC(=O)c1ccc2c(c1)CCCN2S(=O)(=O)C)C
153.7,[M+H]+,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCCN
195.54,[M+H]+,NC(=O)C1CCN(CC1)C(=O)c1cc(nn1c1ccccc1)c1ccccc1
165.66,[M+H]+,CN(S(=O)(=O)c1ccc(cc1)C(=O)NCC#C)C
145.88,[M+H]+,O=P(OC)(OC)O/C(C)=C/C(NC)=O
205.8,[M+H]+,Clc1ccc(cc1)c1nnc(o1)CN(S(=O)(=O)c1c(C)c(C)cc(c1C)C)C1CC1
177.68,[M-H]-,Cc1cc(NCc2onc(c2)c2ccccc2)n2c(n1)ncn2
178.58,[M+H]+,O=C(c1cccc(c1)N(C)C)NCCN(c1ccccc1)C
218.2,[M+H]+,CC(C)(C(=O)[O-])ON=C(C1=CSC(=N)N1)C(=NC2(C(N3C(=C(C[N+]4=CC=CC=C4)CSC23[H])C(=O)O)=O)[H])O
190.0,[M+Na]+,COc1cc(N)c(cc1C(=O)OCC(=O)N1CCCC(C1)C)Cl
168.37,[M-H]-,CCOc1ccccc1NC(=O)COC(=O)c1ccco1
184.9,[M+H]+,O=C(Nc1ccc2c(c1)OCCO2)CCS(=O)(=O)c1ccc(cc1)F
172.5,[M+H]+,COc1ccc(cc1)CNC(=O)CC1CC2CC1CC2
198.27,[M+Na]+,CCn1c(SCc2nnc(o2)c2ccccc2)nnc1c1ccoc1C
204.14,[M-H]-,O=C(Cc1c(C)nc2c(c1C)cccc2)Nc1ccc2c(c1)nc(o2)C
178.78,[M-H]-,O=C(c1c[nH]c2c1cccc2)CSc1nc(C)c(c(n1)C)C
188.0,[M+H]+,O=C(C1CCCCN1S(=O)(=O)c1ccccc1)Nc1cc(C)ccc1C
197.54,[M+Na]+,COc1cc(ccc1OC(F)F)CN(C(=O)c1ccc(c(c1)S(=O)(=O)N(C)C)OC)C
138.08,[M+H]+,C(CCl)OP(=O)(O)OCCCl
190.29,[M-H]-,COCCCCNC(=O)c1cnc(c(c1)Cl)OCC(F)(F)F
194.59,[M+H]+,O=C(C1CC(=O)N(C1)C1CCCC1)Nc1ccnn1Cc1cccc(c1)Cl
189.55,[M+H]+,CC(=O)Nc1cccc(c1)C(=O)N1CCN(CC1)Cc1ccccc1C
193.99,[M+Na]+,COc1ccc(c(c1)C(=O)Nc1ccccc1c1nc2c([nH]1)cccc2)Br
210.34,[M+Na]+,COc1ccc(c(c1)C1CCCN1C(=O)c1cccc(c1)S(=O)(=O)N1CCc2c1cccc2)OC
189.97,[M+H]+,COc1ccc(cc1)CCC(=O)Nc1ccc(cc1)S(=O)(=O)C(F)F
206.84,[M-H]-,CC(=O)Nc1ccc(cc1)CNC(=O)c1ccc(cc1)S(=O)(=O)N(C)C
218.65,[M-H]-,Fc1ccc(cc1)N1CCN(CC1)S(=O)(=O)c1cccc(c1)C(=O)N1CCn2c1nc1c2cccc1
204.24,[M+H]+,O=S(=O)(c1ccc(cc1)S(=O)(=O)N1CCOCC1)N(Cc1cccs1)Cc1ccco1
181.76,[M+Na]+,O=C(NC(C(=O)NC1CCCCC1C)C)OCc1ccccc1
183.12,[M+H]+,CCC1CCCCN1C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
161.81,[M-H]-,Brc1ccc(s1)C(=O)COC(=O)c1ccccc1O
195.64,[M-H]-,O=C(NC1CCCCC1C)CSc1nnc(o1)c1ccccc1Br
281.66,[M+Na]+,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCCCC)=O)COCCCCCCCCCCCCCCCC
202.6,[M-H]-,CCCCC(=O)NC(c1ccc(c(c1)OC)OC)NC(=O)CCCC
183.75,[M+Na]+,NC(=O)c1ccc(cc1)CN1C(=O)NC(C1=O)(C)c1ccc(c(c1)F)F
199.04,[M+H]+,O=C(N1CCN(CC1)Cc1nc2c(s1)cccc2)CCc1cnn(c1)c1ccccc1
182.15,[M+Na]+,CCc1ccc(cc1)NC(=O)C(n1cc(ccc1=O)C(F)(F)F)C
189.7,[M+Na]+,Cc1onc(c1)CSc1nnc(n1c1ccccc1)Cc1cccs1
170.12,[M-H]-,COc1ccc(cc1O)n1c(S)nc2c(c1=O)cccc2
202.22,[M+Na]+,O=C(CN1C(=O)NC2(C1=O)CC(C)CC(C2)(C)C)NCCC(=O)N1CCCC1
190.6,[M+H]+,O=C(N1CCCC1)CSc1nnc(n1c1ccccc1)c1ccoc1C
222.3,[M+H]+,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC
181.86,[M-H]-,O=C(N1CCCC1c1ccc2c(c1)OCCO2)CSc1nnnn1C1CC1
180.33,[M+H]+,O=C(CN(S(=O)(=O)C)c1ccccc1C)NCCc1ccc(cc1)F
188.46,[M-H]-,O=C(N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cccc2)C1CC1
178.38,[M+H]+,Cc1ccc(cc1)NC(=O)c1cc(ccc1Br)S(=O)(=O)N
201.95,[M+Na]+,O=C(N(Cc1ccccc1)Cc1ccccc1)CN1C(=O)NC(C1=O)(C)c1ccccc1
178.66,[M-H]-,CC(=O)N1CCN(CC1)C(=O)c1sccc1c1ccccc1
207.99,[M+H]+,O=C(Nc1scc(n1)c1ccc[nH]1)COc1ccccc1c1ccccc1
178.04,[M+H]+,O=C(c1ccc(s1)CNC(=O)C)Cn1cc(ccc1=O)C(F)(F)F
191.12,[M+H]+,CC(C(=O)Nc1cc(Cl)cc(c1)Cl)N(CC(=O)NC(C)C)C
220.7,[M-H]-,CCCN1CCN(CC1)C(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl
192.76,[M+Na]+,O=C(N1CCN(CC1)CC(=O)N1CCCCC1)Cc1csc(n1)c1cscc1
169.33,[M-H]-,O=C(N1CCCCCC1)CSc1n[nH]c(=O)n1C1CC1
163.46,[M-H]-,O=C(N1CCCc2c1cccc2)Cn1c(=O)cnc2c1cccc2
303.9,[M+Na]+,C[N+](C)(C)CCOP(OC[C@]([H])(OC(CC=CCC=CCC=CCC=CCC=CCC=CCC)=O)COC(CC=CCC=CCC=CCC=CCC=CCC=CCC)=O)(=O)O
146.6416667,[M+Na]+,[C@@H]1([C@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O
209.89,[M-H]-,N#CC1(CCCCC1)NC(=O)C(N1CCN(CC1)c1cccc(c1)Cl)C
199.24,[M-H]-,O=C(c1ccccc1COc1ccccc1)N(C1CCS(=O)(=O)C1)CC1CCCO1
163.1,[M+H]+,C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C=C(C5=CC=C4)O
189.19,[M+H]+,CC(N(C(=O)CN1C(=O)NC(C1=O)(C)c1cc2c(o1)cccc2)C(C)C)C
202.96,[M+H]+,CCOC(=O)C1=C(COC(=O)C2CCCC2)NC(=O)NC1c1ccc(cc1)OC
191.39,[M+H]+,FC(Oc1cccc(c1)C(=O)NCc1ccccc1S(=O)(=O)N1CCOCC1)F
178.61,[M+H]+,O=C(Nc1cccc2c1nccc2)CNC(=O)c1ccccc1Br
169.25,[M+H]+,Fc1ccc(cc1)C(=O)COc1ccc(cc1)C(=O)N
198.27,[M-H]-,O=C(Nc1cccc(c1)N1CCCC1=O)CNC(=O)Cc1ccccc1
193.86,[M-H]-,CN(CC1COc2c(O1)cccc2)CC(=O)Nc1ccc(cc1C(F)(F)F)Cl
194.58,[M-H]-,O=C(Nc1ccccc1Cc1ccccc1)CN1C(=O)N(C(=O)C1=O)Cc1ccco1
202.58,[M-H]-,O=C(OC(C)(C)C)Nc1ccc(cc1)C(=O)NC1CCCCCC1
227.44,[M-H]-,CC(CC(N1C(=O)c2c(C1=O)cccc2)C(=O)N1CCC(CC1)C(=O)Nc1ccccc1)C
142.9,[M+H]+,CN(C(=O)NC1=CC=C(C=C1)Cl)OC
184.51,[M+H]+,Cc1nn(c(c1)NC(=O)c1ccc(cc1)C1SCCS1)C
194.75,[M+H]+,COc1ccc(cc1)n1c(nnc1c1ccncc1)SCc1csc(n1)C
173.63,[M-H]-,FC(Oc1ccccc1CNC(=O)Nc1ccccc1)F
199.12,[M+Na]+,O=C(CN1C(=O)NC(C1=O)(C)c1ccc(cc1)C)NCC(=O)NC(C)(C)C
184.75,[M-H]-,Clc1ccc(c(c1)C)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
307.7,[M+Na]+,C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CC=CCC=CCC=CCC=CCC=CCC=CCCCC)=O)COC(CC=CCC=CCC=CCC=CCC=CCC=CCC=CC)=O)(=O)O
255.62,[M-H]-,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O
198.38,[M+Na]+,CC1OC(C)CN(C1)C(=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)C
196.96,[M-H]-,COCC(NC(=O)COC(=O)C(c1ccccc1)(c1ccccc1)O)C
201.49,[M-H]-,O=C(N(C1CCS(=O)(=O)C1)Cc1cccs1)CSc1nc2c(o1)cccc2
190.78,[M+H]+,O=C(c1ccc(cc1)Cn1nnc2c1cccc2)N1CCCCCC1
186.44,[M+Na]+,O=C(Cn1ccccc1=O)Nc1ccc2c(c1)nc(o2)C(C)C
198.29,[M+H]+,COCCNC(=O)CNc1nc(CN2CCCCC2)nc2c1c1CCCCc1s2
209.68,[M+Na]+,C=CCOc1ccc(cc1OC)CN(C(=O)c1ccc(cc1)C#N)CC1CCCO1
204.85,[M+Na]+,O=C(N(Cc1ccc(cc1)N1CCOCC1)C)C1CCCN(C1)S(=O)(=O)c1cccs1
194.5,[M+H]+,CC(C(=O)Nc1ccccc1c1ccccc1)OC(=O)c1n[nH]c2c1cccc2
200.43,[M+Na]+,CCN(S(=O)(=O)c1ccc(cc1)C(=O)NCc1ccccc1)CC
206.62,[M+Na]+,COc1ccc(cc1)CN(C(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1)C1CC1
194.66,[M+Na]+,C=CCn1c(SC(c2nnc(o2)c2ccccc2)C)nc2c(c1=O)scc2
155.1,[M+H]+,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
201.36,[M-H]-,CCOc1ccccc1N(C(=O)c1nn2c(n1)nccc2C)c1nc2c(s1)cccc2
189.62,[M+Na]+,CN(S(=O)(=O)c1ccc(cc1)C(=O)N1CCCC1)C
171.08,[M+H]+,O=C(NC(C(C)C)C)CCN1C(=O)c2c(C1=O)cccc2
134.8,[M+H]+,CC1=CC(=O)OC2=C1C=CC(=C2O)O
176.54,[M-H]-,CCc1cccc(c1)NC(=O)CNC(=O)c1ccccc1F
180.26,[M+H]+,O=C(Nc1ccc(cc1)C)CSc1ncn(n1)c1ccccc1
199.63,[M-H]-,N#CC1(CCCCC1)NC(=O)COC(=O)c1c(CC)nc2c(c1C)cccc2
119.6,[M+H]+,C1=CC(=O)NC(=C1)O
195.93,[M-H]-,O1CCN(CC1)c1nnc(n1c1ccccc1)SCc1csc(n1)c1cscc1
171.04,[M+H]+,COc1ccccc1NC(=O)Cn1nnc2c1cccc2
193.33,[M-H]-,Clc1ccc(c(c1)Cl)OC(C(=O)N1CCN(CC1)C(=O)c1ccco1)C
181.63,[M+Na]+,O=C(c1cc2c([nH]1)cccc2)N(CC1COc2c(O1)cccc2)C
195.89,[M+Na]+,Cc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)CCc1c[nH]c2c1cccc2
173.01,[M-H]-,O=C(C1CCCN1S(=O)(=O)c1ccccc1Br)NCC(F)(F)F
185.93,[M+H]+,O=C1NC(C(=O)N1Cc1nc2c(s1)cccc2)(C)c1cccc(c1)n1cnnn1
196.37,[M+H]+,OCC1OC(OCc2ccccc2)C(C(C1O)OC(=O)c1ccccc1)NC(=O)C
208.28,[M+H]+,C=CCN(C(=O)CNC(=O)CNC(=O)c1ccc(cc1Cl)Cl)Cc1ccc(s1)Cl
192.3,[M-H]-,N#Cc1c(NC(=O)CSc2nnnn2Cc2ccccc2)sc2c1CCC2
187.53,[M+Na]+,CCC(NC(=O)CN1C(=O)NC(C1=O)(C)c1ccccc1)(C#C)CC
192.02,[M+H]+,Clc1cccc(c1)N1CCN(CC1)C(=O)CN1C(=O)NC(C1=O)(C)C1CC1
197.55,[M+Na]+,O1CCN(CC1)Cc1nc(Oc2ccccc2)c2c(n1)scc2c1cccs1
164.04,[M-H]-,N#CC1(CCCC1)NC(=O)COc1ccccc1Cl
185.14,[M+H]+,COc1cc(ccc1OC)NC(=O)c1nn2c(n1)nc(cc2C)C
224.64,[M-H]-,COc1ccc(cc1)n1c(nnc1C(N1CCCCC1)C)SC(c1ccccc1)C(=O)NC1CC1
211.4,[M+H]+,O=c1cc(C)n(nc1C(=O)N1CCN(CC1)Cc1ccc2c(c1)OCO2)c1ccccc1Cl
188.88,[M+H]+,O=C(Nc1nc2c(s1)CCCC2)CCc1c(C)nc2n(c1C)ncn2
167.13,[M+H]+,COc1ccc(cc1F)CN1C(=O)NC(C1=O)(C)C1CC1
212.54,[M+H]+,CN(C(=O)c1ccc(cc1)S(=O)(=O)N1CCCCCC1)Cc1cnn(c1)Cc1ccccc1
215.42,[M-H]-,O=C(N1CCN(CC1)S(=O)(=O)c1ccccc1F)CC1(CCCC1)CC(=O)N1CCOCC1
189.73,[M+H]+,O=C(N(Cc1c(F)cccc1Cl)C)c1ccc(cc1)S(=O)(=O)N(C)C
169.45,[M-H]-,O=C(Cc1c[nH]c2c1cccc2)NCCc1ccc(cc1)OC(F)F
171.61,[M+H]+,COc1cc(ccc1OC(F)F)C(=O)Nc1ncccc1C
195.95,[M+H]+,CCN1CCN(CC1)C(=O)c1cn(nc1c1cccs1)Cc1ccccc1
198.11,[M+Na]+,O=C(C1CC(=O)N(C1)C1CCCC1)Nc1ccccc1c1nc2c(s1)cccc2
177.48,[M-H]-,Fc1cccc(c1)CN1C(=O)NC2(C1=O)CCCCc1c2cccc1
201.01,[M+Na]+,O=C(NC1CCCCC1)COc1cc2oc(=O)cc(c2cc1Cl)C
183.08,[M+Na]+,COc1cc(OC)c(cc1CNC(=O)Cc1c(F)cccc1Cl)OC
313.5,[M+H]+,[H][C@@](COC(=O)CCCCCCCCC\C=C\CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C\CC\C=C/CCCCCCCCCCCCCCCC
209.95,[M+Na]+,CC12CCC(CC2=CCC3(C4(CCC(C(CO)=O)(C4(C)CCC31[H])[H])[H])[H])(O)[H]
201.72,[M+H]+,N#CC1(CCCCC1)N(C(=O)C(Sc1nn(c(n1)C1CC1)c1ccccc1)C)C
173.88,[M-H]-,CC(N1CCCC1)CNC(=O)c1cc(Cl)ccc1F
170.08,[M-H]-,CCOC(=O)C1=C(CO)NC(=O)NC1c1ccc(cc1)Cl
192.99,[M-H]-,Cc1ccc(c(c1)Cl)S(=O)(=O)N1CCC(CC1)NS(=O)(=O)c1cccs1
220.56,[M-H]-,COc1ccccc1N(S(=O)(=O)c1ccc(c(c1)C(=O)N1CCC(=CC1)c1ccccc1)Cl)C
220.73,[M+Na]+,O=C1CCCN1Cc1ccc(cc1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)CCCC2
203.14,[M-H]-,O=C(c1cc(ccc1N1CCCC1)S(=O)(=O)N1CCCCC1)NC1=NCCS1
217.01,[M-H]-,O([C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(O)=O)O1)O)O)O)[C@H]1CC[C@]2([H])[C@]1(C)CC[C@]1([H])C3C=CC(=CC=3CC[C@@]21[H])O
191.01,[M+H]+,N#Cc1ccccc1NC(=O)C(N(CC(=O)Nc1ccccc1C(F)(F)F)C)C
200.91,[M+H]+,O=C(N(Cc1cnn(c1)c1ccccc1)C)Cc1nc(oc1C)c1cccs1
183.93,[M+H]+,CC(CC1NC(=O)N(C1=O)CC(=O)NC1CCCCCC1)C
182.57,[M-H]-,CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(c(c1)Br)OC
209.77,[M+H]+,CCOC(=O)C=c1sc(=Cc2ccc(cc2)C)c(=O)n1CC(=O)NCc1ccco1
207.65,[M+Na]+,CN(C(=O)c1ccc(c(c1)S(=O)(=O)N1CCCCC1)C)Cc1cnn(c1)Cc1ccccc1
208.12,[M-H]-,Fc1ccc(cc1)n1nc(nc1c1cccs1)C(=O)OCc1nnnn1c1ccccc1
176.93,[M+H]+,COC(=O)C(Cc1ccc(cc1)O)NC(=O)CCCc1cccs1
196.9,[M+Na]+,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)(=O)C3=CC=CC=C3
183.94,[M+H]+,COc1ccc(cc1)C(=O)C(n1cnc2c1c(=O)n(C)c(=O)n2C)C
211.64,[M+H]+,O=C(N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)CCC2)CSc1nncn1c1ccccc1
190.68,[M+Na]+,Nc1nc(CSc2nnnn2c2ccccc2C)nc2c1cccc2
190.98,[M+Na]+,CCC(=O)N1N=C(CC1c1ccccc1O)c1ccc(cc1)OC
183.6,[M+H]+,CCCCN(C(=O)CCNC1=NS(=O)(=O)c2c1cccc2)CC
170.99,[M-H]-,COc1ccc(cc1)C(=O)NCc1cccc(c1)OC
189.56,[M+Na]+,Cc1cccc(c1)OCCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
189.48,[M+H]+,CCC1(NC(=O)N(C1=O)CC(=O)Nc1ccc(cc1C)C)c1ccccc1
288.665,[M+H]+,C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(=O)O
191.16,[M-H]-,OC(Cn1c2ccccc2c(c1C)C)CNc1ccc(cc1)Cl
176.28,[M+H]+,N#CC1(CCCC1)NC(=O)Cn1cnc2c(c1=O)ccs2
173.02,[M-H]-,O=C(CN1CSCC1=O)Nc1nc2c(s1)cc(cc2)C
212.49,[M+H]+,COc1ccccc1c1nnc(o1)SCC(=O)N1CCCC1c1ccc2c(c1)OCCO2
208.37,[M-H]-,CCCCNC(=O)CN(S(=O)(=O)c1ccc(c(c1)C)C)CC(=O)NCCCC
203.9,[M-H]-,CN(S(=O)(=O)c1cccc(c1)CSc1nnc(n1Cc1ccccc1)C1CC1)C
198.85,[M+Na]+,CC(Cn1c(=O)c2n(cnc2n(c1=O)Cc1ccccc1)Cc1ccco1)C
171.93,[M-H]-,Clc1ncccc1S(=O)(=O)Nc1ccccc1c1ccccc1
191.51,[M+H]+,CC(C(=O)c1c(C)[nH]c2c1cccc2)Oc1ccc(cc1)c1nnco1
183.21,[M+H]+,O=C(NC(C)(C)C)COC(=O)c1ccc(cc1)N(C)C
193.59,[M+Na]+,O=C(c1ccc(cc1)n1nccc1C)N1CCN(CC1)C(=O)c1ccco1
198.2,[M+H]+,O=C(c1ccc(c(c1)S(=O)(=O)N1CCOCC1)F)NCCC1=CCCCC1
199.86,[M-H]-,OC1CN(Cc2cc(=O)n3c(n2)c(Cl)c(c(c3)Cl)C)c2c(C1)ccc1c2cccc1
205.08,[M-H]-,O1CCN(CC1)Cc1ccccc1CNc1nc(nc2c1cccc2)c1cccnc1
201.81,[M+Na]+,O=C(CN(CC(=O)Nc1c(Cl)cccc1Cl)C)NCC1COc2c(O1)cccc2
